LABEL,TEXT,URL,EMAIL,PHONE,TEXTO
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",No,No,yes,"¡Te garantizan el último teléfono Nokia, un reproductor MP3 de 40 GB o un premio de £ 500! Palabra txt: recopilar al no: 83355! Ibhltd LDNW15H 150P/MTMSGRCVD18"
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.,No,No,No,"Ok, comida china en su camino. Cuando estoy gordo, estás pagando por mi lipo."
ham,K..k:)how much does it cost?,No,No,No,K..K :) ¿Cuánto cuesta?
ham,"yeah, that's what I was thinking",No,No,No,"Sí, eso es lo que estaba pensando"
ham,At WHAT TIME should i come tomorrow. Please confirm,No,No,No,¿A qué hora debo venir mañana? Por favor confirmar
ham,I have many dependents,No,No,No,Tengo muchas dependientes
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,No,No,No,Conocerte es mi trabajo. . . Telame cuando haré mi trabajo mañana
ham,I'm home. Ard wat time will u reach?,No,No,No,Estoy en casa. ARD ¿Qué hora llegarás?
ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",No,No,No,"Bueno, tengo que irme a mi clase, nena ... nunca volviste a mí ... :-( ... espero que tengas un buen sueño, mi amor"
ham,Yes there were many sweets,No,No,No,Si había muchos dulces
ham,How was txting and driving,No,No,No,¿Cómo estuvo txting y conducción?
Smishing,	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,No,No,yes,Tienes un admirador secreto que mira 2 hacer contacto con U-Find Out Who They R*revela quién piensa que eres tan especial en 09058094599
ham,What r u cooking me for dinner?,No,No,No,¿Qué me estás cocinando para cenar?
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",No,No,No,"¿Cómo esta mi hijo? No me quedan dulces palabras esta mañana ... * suspira * ... ¿cómo va el día, mi amor? ¿Empiezas a estudiar?"
ham,True. Its easier with her here.,No,No,No,Verdadero. Es más fácil con ella aquí.
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",No,No,No,"Pensé en conseguirle un reloj, solo porque ese es el tipo de cosas que obtienes 4an18th. ¡Y él ama tanto!"
ham,That one week leave i put know that time. Why.,No,No,No,Esa semana de licencia Puse esa vez. Por qué.
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",No,No,No,"No sé, lo mismo que está mal a menudo, el pánico comienza a salir de no ser lo suficientemente bueno ..."
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),No,No,No,Jaja ... no te enojes contigo mismo ... tómalo como una práctica para lo real. =)
ham,Your opinion about me? 1. Oversmart 2. selfish 3. naughy 4. Lovable 5. Silent 6. Special 7. immature 8. Stylish 9. Simple Pls reply..,No,No,No,Tu opinión sobre mi? 1. Sobreventa 2. Egoísta 3. Naughy 4. Adorable 5. Silencio 6. Especial 7. Inmaduro 8. Elegante 9. respuesta simple por favor ..
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",No,No,No,"Hola ... gran oferta ... Tour agrícola de 9 a.m. a 5 p.m. $ 95/pax, $ 50 depósito antes del 16 de mayo"
ham,I think if he rule tamilnadu..then its very tough for our people.,No,No,No,Creo que si él gobierna tamilnadu ... entonces es muy difícil para nuestra gente.
ham,Hi da:)how is the todays class?,No,No,No,Hola Da :) ¿Cómo es la clase de hoy?
ham,Kothi print out marandratha.,No,No,No,Kothi imprime Marandratha.
ham,I'm at work. Please call if u r free�,No,No,No,Estoy en el trabajo. Por favor llame si está gratis
ham,Tell me something. Thats okay.,No,No,No,Dime algo. Está bien.
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,No,No,No,¡Hola guapo! ¿Estás encontrando ese trabajo? ¿No ser perezoso? ¿Trabajando para recuperar esa red para mamá? ¿Dónde está mi boytoy ahora? ¿Me extraña?
ham,K go and sleep well. Take rest:-).,No,No,No,K Ve y duerme bien. Toma descanso :-).
spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,No,No,No,¡Texto Banneduk a 89555 para ver! Costo de 150p TextOperator G696GA 18+ XXX
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,No,No,No,Nationwide Auto Center (o algo así) en Newport Road. Me gustaron allí
ham,What???? Hello wats talks email address?,No,No,No,¿¿¿¿Qué???? Hola wats habla la dirección de correo electrónico?
ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time,No,No,No,"Está bien, mi brazo se siente débil porque tengo una oportunidad para que podamos ir otra vez"
ham,I am going to sao mu today. Will be done only at 12,No,No,No,Hoy voy a Sao Mu. Se hará solo a las 12
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,No,No,No,"No he estado atrapado en Orchard en el auto de mi papá. Yendo 4 cenas ahora. U leh? Entonces, ¿liberan esta noche?"
ham,What time is ur flight tmr?,No,No,No,¿A qué hora es tu vuelo TMR?
ham,MMM ... .... Merry Christmas to me,No,No,No,Mmm ... .... Feliz Navidad para mi
ham,Okay... I booked all already... Including the one at bugis.,No,No,No,Bien ... ya reservé todo ... incluido el de Bugis.
ham,"Dizzamn, aight I'll ask my suitemates when I get back",No,No,No,"Dizzamn, aight, le preguntaré a mis suitemates cuando regrese"
ham,Apps class varaya elaya.,No,No,No,Clase de aplicaciones Varaya Elaya.
ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,No,No,No,"Desafortunadamente, acabo de descubrir que tenemos que recoger a mi hermana del aeropuerto esa noche, así que no creo que saldré en absoluto. Deberíamos intentar salir uno de los"
Smishing,	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,No,No,yes,Intentamos comunicarnos con usted con nuestra oferta de nuevo teléfono de video 750 en cualquier momento en cualquier red de la red de la medición mínima.
ham,Good night my dear.. Sleepwell&amp;Take care,No,No,No,Buenas noches querida .. Sleepwell & amp; Cuídate
ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,No,No,No,"Yetunde Estoy en clase, ¿no puedes ejecutar agua para hacerlo bien? Por favor ahora."
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,No,No,No,Estoy de camino a casa. Fui a Change Batt 4 mi reloj y luego vaya a comprar un poco.
Smishing,"	our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",No,No,yes,"Nuestro número de teléfono móvil ha ganado £ 5000, para reclamarnos de que nos devuelva la llamada o toque la línea de reclamos Hot en 09050005321."
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and FOR EVER",No,No,No,"La amistad no es un juego para jugar, no es una palabra para decir, no comienza en marzo y termina en mayo, es mañana, ayer, hoy y para siempre"
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,No,No,yes,Subasta de SMS: ¡una nueva subasta Nokia 7250 está arriba 4 de la subasta hoy! ¡La subasta es gratuita 2 ¡Únete y participa! Txt nokia a 86021 ahora! HG/Suite342/2lands Row/W1J6HL
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",No,No,No,"Mamá, espero que estés teniendo un gran día. Esperando que este texto te encuentre bien y lleno de vida. Qué tengas un lindo día. Abiola"
Smishing,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",No,No,yes,"Esta semana, las ofertas de miembros de Savamob ahora son accesibles. ¡Solo llame al 08709501522 para más detalles! Savamob, Pobox 139, LA3 2WU. Solo £ 1.50/semana. Savamob - ¡Ofrece móvil!"
ham,All done? All handed in? Celebrations in full swing yet?,No,No,No,¿Todo hecho? Todo entregado? ¿Celebraciones en pleno apogeo todavía?
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",yes,No,yes,"Servicios de SMS. Para sus créditos de texto inclusivos, PLS GOTO www.comuk.net login = ***** Unscripscribe con Stop. Sin cargo adicional. Ayuda: 08700469649. PO Box420. IP4 5WE"
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),No,No,No,Un excelente pensamiento por un maltrstud frnd: me dio la odio por el día que te darás la verdad que te odiarás :-( Gn :-)
ham,"I'm not coming over, do whatever you want",No,No,No,"No voy a venir, haz lo que quieras"
ham,Are u awake? Is there snow there?,No,No,No,¿Estás despierto? ¿Hay nieve ahí?
ham,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? ",No,No,No,"Ese día ü decir ü cortado tu cabello en Paragon, ¿se llama sentido del cabello? ¿Noe noe cuánto es un cabello?"
ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,No,No,No,"Hola, no voy a ser 4 Navidad. Pero disfruta de los felices x'mas."
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",No,No,No,"Hola, ¿puedo conseguir un & lt;#& gt;  préstamo de dólar de usted. Te pagará a mediados de febrero. Pls."
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,No,No,No,Its & lt;#& gt; K aquí oh. ¿Debo enviar a casa a la venta?
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,No,No,No,"Noada leh no puedo recordar a Mayb lor. Entonces, ¿qué hora nos encontramos con TMR?"
ham,Ok lor. I'm in town now lei.,No,No,No,Ok lor. Estoy en la ciudad ahora Lei.
ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,No,No,No,"La vida gastar con alguien durante toda la vida puede no tener sentido, pero unos momentos pasados con alguien que realmente te aman significa más que la vida misma."
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",No,No,No,"Huh ... Hyde Park no en Mel Ah, Opps, se confundió ... de todos modos, si la mejor opción de TT, tenemos que tomarlo ..."
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries�",No,No,No,"La noche ha terminado por otro día, la mañana ha llegado de una manera especial. Que sonríes como los rayos soleados y deje tus preocupaciones."
Spam,Plan Sanction as per MPD2021 X-Tra Floor X-Tra Area DDA MCD DSIDC HUDA:Gurgaon Faridabad Noida HI-TECH ARCHITECTS 9212012222 65657777  hi_tech@in.com,No,yes,yes,Sanción del plan según MPD2021 X-TRA Floor X-Tra Area DDA MCD DSIDC HUDA: Gurgaon Faridabad Noida Hi-Tech Architects 921201222 65657777 hi_tech@in.com
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,No,No,No,Sí. Tengo una lista con solo tú y Joanna si me siento realmente anti social
ham,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",No,No,No,"Dos fundamentos de Cool Life: ""Walk, como tú eres el rey"" ...! O ""camina como no te importa, quien sea el rey""! ... gud nyt"
ham,They will pick up and drop in car.so no problem..,No,No,No,Ellos recogerán y caerán en el coche. Así que no hay problema.
ham,I not busy juz dun wan 2 go so early.. Hee..,No,No,No,No estoy ocupado Juz dun wan 2 vaya tan temprano ... ji ...
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,No,No,No,Toro. Tu plan era ir flotando a Ikea conmigo sin preocuparse en el mundo. Así que tengo que vivir con tu desastre otro día.
ham,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,No,No,No,"Sí, el maestro dijo que hará que mi cara se viera más larga. Darren me pregunta no 2 cortado demasiado corto."
ham,Please dont say like that. Hi hi hi,No,No,No,"Por favor, no digas así. Hola hola"
ham,Might ax well im there.,No,No,No,"Podría estar bien, estoy allí."
ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",No,No,No,"¡Haz 1 cosa! Cambie esa oración a: ""Porque quiero 2 concentrarse en mi carrera educativa, me voy aquí ..."""
ham,I will be gentle princess! We will make sweet gentle love...,No,No,No,¡Seré gentil princesa! Haremos un amor dulce y suave ...
ham,Just send a text. We'll skype later.,No,No,No,Solo envía un mensaje de texto. Estaremos Skype más tarde.
Smishing,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,No,No,No,Nuestros registros indican que tal vez tiene derecho a 5000 libras en compensación por el accidente que tuvo. Para reclamar 4 respuesta gratuita con reclamo de este mensaje. 2 parada txt parada
ham,U can call me now...,No,No,No,Puedes llamarme ahora ...
ham,Did you try making another butt.,No,No,No,¿Intentaste hacer otro trasero?
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",No,No,No,"¿Llegó a mirar el piso, parece estar bien, en sus 50 años? * Está fuera mucho trabajo wiv. Tengo una mujer que viene a las 6.30 también."
ham,Yeah confirmed for you staying at  that weekend,No,No,No,"Sí, confirmado para que te quedes en ese fin de semana"
